frame_num,FrameCnt,rel_alt,latitude,longitude,heading_deg,center_lat,center_lon,filename
1040,1041,119.8,32.102633,35.209732,180.0,32.10155681828962,35.209732,frame_01040.jpg
1050,1051,119.8,32.102632,35.209732,180.0,32.101555818289626,35.209732,frame_01050.jpg
1060,1061,119.8,32.102632,35.209732,224.99999999999997,32.1018710246148,35.208833667309165,frame_01060.jpg
1070,1071,119.8,32.102631,35.209731,270.0,32.102631,35.20846056573901,frame_01070.jpg
1080,1081,119.8,32.102631,35.209729,270.0,32.102631,35.208458565739015,frame_01080.jpg
1090,1091,119.8,32.102632,35.209724,270.0,32.102632,35.2084535657251,frame_01090.jpg
1100,1101,119.8,32.102633,35.209715,270.0,32.102633,35.20844456571119,frame_01100.jpg
1110,1111,119.8,32.102636,35.2097,278.13010233787156,32.102788195076734,35.2084423341777,frame_01110.jpg
1120,1121,119.8,32.10264,35.209685,284.03624347990035,32.102901012404,35.20845249760838,frame_01120.jpg
1130,1131,119.8,32.102643,35.209668,284.03624347990035,32.102904012404,35.20843549756789,frame_01130.jpg
1140,1141,119.8,32.102648,35.209642,284.03624347990035,32.102909012404,35.20840949750042,frame_01140.jpg
1150,1151,119.8,32.102654,35.209621,284.03624343200494,32.10291501240312,35.208388497419186,frame_01150.jpg
1160,1161,119.8,32.102659,35.209598,282.5288077235201,32.10289245659139,35.20835781813345,frame_01160.jpg
1170,1171,119.8,32.102667,35.209565,282.5288077235201,32.102900456591385,35.20832481802481,frame_01170.jpg
1180,1181,119.8,32.102672,35.209539,282.5288077235201,32.10290545659139,35.208298817956916,frame_01180.jpg
1190,1191,119.8,32.102679,35.209511,282.5288077235201,32.10291245659139,35.20827081786186,frame_01190.jpg
1200,1201,119.8,32.102687,35.209474,282.528807713941,32.10292045659122,35.20823381775318,frame_01200.jpg
1210,1211,119.8,32.102694,35.209444,282.5288076804143,32.1029274565906,35.20820381765796,frame_01210.jpg
1220,1221,119.8,32.102701,35.209415,282.5288076804143,32.1029344565906,35.208174817562906,frame_01220.jpg
1230,1231,119.8,32.10271,35.209374,282.5288076804143,32.1029434565906,35.20813381744069,frame_01230.jpg
1240,1241,119.8,32.102717,35.209343,282.5288076708352,32.10295045659042,35.20810281734558,frame_01240.jpg
1250,1251,119.8,32.102724,35.20931,281.3099324896783,32.102935056598035,35.208064235445434,frame_01250.jpg
1260,1261,119.8,32.102734,35.209267,282.5288076708352,32.10296745659042,35.208026817114735,frame_01260.jpg
1270,1271,119.8,32.102741,35.209235,282.5288076708352,32.102974456590424,35.20799481701968,frame_01270.jpg
1280,1281,119.7,32.102748,35.209203,282.5288076804143,32.102981261718654,35.20796385213592,frame_01280.jpg
1290,1291,119.7,32.102757,35.209158,282.5288076804143,32.10299026171865,35.207918852013805,frame_01290.jpg
1300,1301,119.8,32.102764,35.209127,282.5288076804143,32.1029974565906,35.2078868167074,frame_01300.jpg
1310,1311,119.8,32.102772,35.209093,282.5288076804143,32.1030054565906,35.207852816598766,frame_01310.jpg
1320,1321,119.8,32.102781,35.209052,281.3099324896783,32.10299205659803,35.20780623466791,frame_01320.jpg
1330,1331,119.8,32.102788,35.20902,281.3099324896783,32.10299905659803,35.20777423457243,frame_01330.jpg
1340,1341,119.7,32.102794,35.208991,281.3099324818493,32.10300488042377,35.2077462743616,frame_01340.jpg
1350,1351,119.8,32.102802,35.20895,281.3099324818493,32.10301305659789,35.20770423438143,frame_01350.jpg
1360,1361,119.8,32.102808,35.208921,282.528807713941,32.10304145659122,35.207680816110056,frame_01360.jpg
1370,1371,119.8,32.102814,35.208893,282.5288076804143,32.1030474565906,35.20765281602843,frame_01370.jpg
1380,1381,119.8,32.102823,35.208853,282.5288077235201,32.10305645659139,35.20761281590641,frame_01380.jpg
1390,1391,119.8,32.10283,35.208826,284.03624343200494,32.10309101240312,35.207593495043994,frame_01390.jpg
1400,1401,119.8,32.102837,35.208797,286.69924422652366,32.10314623853883,35.207580141926364,frame_01400.jpg
1410,1411,119.8,32.102847,35.208761,288.4349488093516,32.103187318537856,35.207555757384704,frame_01410.jpg
1420,1421,119.8,32.102856,35.208735,288.434948822922,32.1031963185381,35.20752975726602,frame_01420.jpg
1430,1431,119.8,32.102865,35.208709,290.5560452140066,32.10324287262583,35.20751945228535,frame_01430.jpg
1440,1441,119.8,32.102879,35.208674,290.5560452140066,32.10325687262583,35.207484452102996,frame_01440.jpg
1450,1451,119.8,32.102889,35.208649,290.5560452140066,32.103266872625824,35.207459451972746,frame_01450.jpg
1460,1461,119.8,32.102899,35.208623,290.55604523073714,32.10327687262612,35.207433451842626,frame_01460.jpg
1470,1471,119.8,32.102913,35.208588,290.5560452586215,32.10329087262661,35.20739845166049,frame_01470.jpg
1480,1481,119.8,32.102923,35.208562,290.5560452586215,32.103300872626605,35.20737245153023,frame_01480.jpg
1490,1491,119.8,32.102933,35.208536,290.5560452586215,32.10331087262661,35.207346451399985,frame_01490.jpg
1500,1501,119.8,32.102947,35.2085,290.5560452753521,32.1033248726269,35.207310451217765,frame_01500.jpg
1510,1511,119.8,32.102957,35.208474,290.5560452753521,32.1033348726269,35.20728445108751,frame_01510.jpg
1520,1521,119.8,32.102967,35.208448,291.80140946529434,32.103366683852926,35.207268427061464,frame_01520.jpg
1530,1531,119.8,32.102981,35.20841,291.8014094793326,32.103380683853175,35.20723042688076,frame_01530.jpg
1540,1541,119.7,32.102992,35.208383,291.80140946529434,32.10339135022701,35.20720441135732,frame_01540.jpg
1550,1551,119.7,32.103003,35.208352,291.80140946529434,32.10340235022701,35.20717341121536,frame_01550.jpg
1560,1561,119.7,32.103019,35.208311,291.80140946529434,32.10341835022701,35.20713241100888,frame_01560.jpg
1570,1571,119.8,32.10303,35.20828,291.8014094793326,32.10342968385317,35.207100426247884,frame_01570.jpg
1580,1581,119.8,32.103042,35.208249,291.80140946529434,32.10344168385293,35.20706942609277,frame_01580.jpg
1590,1591,119.8,32.103057,35.208208,289.98310653972965,32.10342477763446,35.20701404866745,frame_01590.jpg
1600,1601,119.8,32.10307,35.208176,291.0375110002397,32.10345632671912,35.20699024006453,frame_01600.jpg
1610,1611,119.8,32.103081,35.208146,291.0375110002397,32.10346732671912,35.206960239921706,frame_01610.jpg
1620,1621,119.8,32.103098,35.208103,291.03751102752034,32.1034843267196,35.2069172397012,frame_01620.jpg
1630,1631,119.8,32.10311,35.208072,291.0375110002397,32.10349632671912,35.20688623954518,frame_01630.jpg
1640,1641,119.8,32.103122,35.208039,291.03751102752034,32.1035083267196,35.20685323938959,frame_01640.jpg
1650,1651,119.8,32.103139,35.207995,291.03751102752034,32.1035253267196,35.20680923916886,frame_01650.jpg
1660,1661,119.8,32.103152,35.207961,291.80140946529434,32.10355168385293,35.206781424672,frame_01660.jpg
1670,1671,119.8,32.103165,35.207928,291.80140946529434,32.10356468385292,35.2067484245041,frame_01670.jpg
1680,1681,119.8,32.103182,35.207884,291.03751102752034,32.103568326719596,35.206698238610564,frame_01680.jpg
1690,1691,119.8,32.103194,35.207851,291.03751102752034,32.1035803267196,35.206665238454754,frame_01690.jpg
1700,1701,119.8,32.103207,35.207819,291.03751102752034,32.1035933267196,35.20663323828597,frame_01700.jpg
1710,1711,119.9,32.103225,35.207772,291.03751102752034,32.10361164919599,35.20658524826766,frame_01710.jpg
1720,1721,119.8,32.103237,35.207739,291.03751102752034,32.1036233267196,35.20655323789644,frame_01720.jpg
1730,1731,119.8,32.10325,35.207706,291.03751102752034,32.1036363267196,35.20652023772766,frame_01730.jpg
1740,1741,119.8,32.103267,35.20766,291.80140946529434,32.10366668385293,35.20648042318665,frame_01740.jpg
1750,1751,119.8,32.10328,35.207628,291.80140946529434,32.103679683852924,35.20644842301874,frame_01750.jpg
1760,1761,119.8,32.103292,35.207595,291.80140946529434,32.10369168385293,35.20641542286375,frame_01760.jpg
1770,1771,119.8,32.10331,35.207549,289.98310653972965,32.10367777763446,35.20635504535986,frame_01770.jpg
1780,1781,119.8,32.103322,35.207516,291.03751101073226,32.1037083267193,35.20633023679268,frame_01780.jpg
1790,1791,119.8,32.103335,35.207482,289.98310653972965,32.10370277763446,35.20628804503301,frame_01790.jpg
1800,1801,119.8,32.103351,35.20744,289.98310653972965,32.10371877763446,35.206246044823835,frame_01800.jpg
1810,1811,119.8,32.103364,35.207405,289.98310653972965,32.10373177763446,35.20621104465388,frame_01810.jpg
1820,1821,119.8,32.103377,35.207371,289.98310653972965,32.10374477763446,35.20617704448392,frame_01820.jpg
1830,1831,119.8,32.103393,35.207327,289.98310650704184,32.10376077763387,35.206133044274495,frame_01830.jpg
1840,1841,119.8,32.103405,35.207293,289.98310650704184,32.10377277763388,35.20609904411761,frame_01840.jpg
1850,1851,119.8,32.103417,35.20726,289.98310650704184,32.10378477763388,35.206066043960725,frame_01850.jpg
1860,1861,119.8,32.103434,35.207214,289.98310650704184,32.103801777633876,35.20602004373848,frame_01860.jpg
1870,1871,119.7,32.103445,35.20718,289.98310650704184,32.10381247064086,35.20598704021938,frame_01870.jpg
1880,1881,119.8,32.103458,35.207146,289.98310650704184,32.10382577763388,35.20595204342471,frame_01880.jpg
1890,1891,119.8,32.103474,35.2071,289.98310650704184,32.103841777633875,35.20590604321552,frame_01890.jpg
1900,1901,119.8,32.103486,35.207065,289.98310650704184,32.10385377763387,35.20587104305864,frame_01900.jpg
1910,1911,119.8,32.103498,35.207031,289.98310650704184,32.10386577763388,35.205837042901756,frame_01910.jpg
1920,1921,119.8,32.103515,35.206983,289.98310650704184,32.10388277763388,35.205789042679505,frame_01920.jpg
1930,1931,119.8,32.103527,35.206949,289.98310650704184,32.103894777633876,35.20575504252262,frame_01930.jpg
1940,1941,119.8,32.103539,35.206914,289.98310650704184,32.103906777633874,35.20572004236573,frame_01940.jpg
1950,1951,119.8,32.103556,35.206867,289.98310650704184,32.103923777633874,35.20567304214348,frame_01950.jpg
1960,1961,119.8,32.103569,35.206831,289.98310651892837,32.10393677763409,35.20563704197361,frame_01960.jpg
1970,1971,119.8,32.103581,35.206796,289.98310650704184,32.103948777633875,35.20560204181663,frame_01970.jpg
1980,1981,119.8,32.103598,35.206748,289.98310650704184,32.103965777633874,35.205554041594375,frame_01980.jpg
1990,1991,119.8,32.103611,35.206713,289.98310650704184,32.10397877763388,35.205519041424424,frame_01990.jpg
2000,2001,119.8,32.103623,35.206679,289.98310650704184,32.103990777633875,35.205485041267536,frame_02000.jpg
2010,2011,119.8,32.10364,35.206631,289.98310650704184,32.104007777633875,35.20543704104528,frame_02010.jpg
2020,2021,119.8,32.103652,35.206597,289.98310650704184,32.10401977763387,35.2054030408884,frame_02020.jpg
2030,2031,119.8,32.103665,35.20656,289.98310650704184,32.104032777633876,35.20536604071844,frame_02030.jpg
2040,2041,119.8,32.103682,35.206514,289.98310650704184,32.104049777633875,35.205320040496176,frame_02040.jpg
2050,2051,119.8,32.103694,35.20648,289.98310650704184,32.10406177763387,35.20528604033929,frame_02050.jpg
2060,2061,119.8,32.103711,35.206433,289.98310653972965,32.104078777634456,35.205239040117284,frame_02060.jpg
2070,2071,119.8,32.103724,35.206398,289.98310650704184,32.104091777633876,35.20520403994708,frame_02070.jpg
2080,2081,119.8,32.103736,35.206363,289.98310653972965,32.10410377763446,35.20516903979044,frame_02080.jpg
2090,2091,119.8,32.103754,35.206315,289.98310653972965,32.10412177763446,35.2051210395551,frame_02090.jpg
2100,2101,119.8,32.103766,35.20628,289.98310653972965,32.10413377763446,35.20508603939822,frame_02100.jpg
2110,2111,119.8,32.103779,35.206246,291.03751102752034,32.1041653267196,35.205060230859104,frame_02110.jpg
2120,2121,119.8,32.103797,35.206199,291.0375110380129,32.10418332671978,35.20501323062547,frame_02120.jpg
2130,2131,119.8,32.10381,35.206164,291.80140946529434,32.10420968385293,35.20498441617309,frame_02130.jpg
2140,2141,119.8,32.103823,35.20613,292.61986492876883,32.10423691604212,35.20495727614475,frame_02140.jpg
2150,2151,119.8,32.103842,35.206084,294.44395475532065,32.10428732715993,35.2049274239004,frame_02150.jpg
2160,2161,119.8,32.103856,35.206051,294.44395478599336,32.10430132716045,35.20489442372338,frame_02160.jpg
2170,2171,119.8,32.103871,35.206019,298.6104596607791,32.10438633190493,35.20490367624304,frame_02170.jpg
2180,2181,119.8,32.103894,35.205977,299.05460405682976,32.10441664003961,35.20486642528775,frame_02180.jpg
2190,2191,119.8,32.103911,35.205949,303.6900675051023,32.10450795820559,35.20489191998326,frame_02190.jpg
2200,2201,119.8,32.103929,35.205923,306.8698976702707,32.10457470902659,35.20490663814621,frame_02200.jpg
2210,2211,119.8,32.103956,35.20589,310.6012946258463,32.1046563697731,35.20492540040438,frame_02210.jpg
2220,2221,119.8,32.103975,35.205868,311.1859252017372,32.10468367061569,35.20491188671294,frame_02220.jpg
2230,2231,119.8,32.103997,35.205847,315.0,32.1047579753852,35.20494865388211,frame_02230.jpg
2240,2241,119.8,32.104025,35.205819,315.0,32.1047859753852,35.20492065360667,frame_02240.jpg
2250,2251,119.8,32.104047,35.205798,315.0,32.1048079753852,35.204899653390264,frame_02250.jpg
2260,2261,119.8,32.104068,35.205777,315.0,32.104828975385196,35.204878653183684,frame_02260.jpg
2270,2271,119.8,32.104097,35.205748,315.0,32.1048579753852,35.20484965289841,frame_02270.jpg
2280,2281,119.8,32.10412,35.205725,315.0,32.1048809753852,35.20482665267216,frame_02280.jpg
2290,2291,119.8,32.104143,35.205703,315.0,32.1049039753852,35.2048046524459,frame_02290.jpg
2300,2301,119.8,32.104174,35.205672,315.0,32.1049349753852,35.20477365214095,frame_02300.jpg
2310,2311,119.8,32.104197,35.205649,315.0,32.1049579753852,35.2047506519147,frame_02310.jpg
2320,2321,119.8,32.10422,35.205626,315.0,32.104980975385196,35.20472765168845,frame_02320.jpg
2330,2331,119.8,32.104252,35.205594,315.0,32.1050129753852,35.204695651373655,frame_02330.jpg
2340,2341,119.8,32.104276,35.205571,315.0,32.1050369753852,35.204672651137564,frame_02340.jpg
2350,2351,119.8,32.104299,35.205548,311.6335393449932,32.1050139762125,35.204598448251815,frame_02350.jpg
2360,2361,119.9,32.104328,35.205514,307.8749836698879,32.10498926317204,35.20451032417064,frame_02360.jpg
2370,2371,119.9,32.104346,35.205487,307.87498364170335,32.105007263171615,35.204483323972426,frame_02370.jpg
2380,2381,119.8,32.104364,35.205461,303.690067557296,32.104960958206405,35.20440391474032,frame_02380.jpg
2390,2391,119.8,32.104388,35.205425,303.69006752597977,32.10498495820592,35.204367914462125,frame_02390.jpg
2400,2401,119.8,32.104407,35.205399,303.69006752597977,32.10500395820592,35.20434191424219,frame_02400.jpg
2410,2411,119.8,32.104425,35.205372,303.69006752597977,32.10502195820592,35.20431491403383,frame_02410.jpg
2420,2421,119.8,32.104449,35.205334,303.69006752597977,32.10504595820592,35.204276913756026,frame_02420.jpg
2430,2431,119.9,32.104467,35.205309,303.69006752597977,32.10506445650158,35.20425103117166,frame_02430.jpg
2440,2441,119.9,32.104481,35.205288,303.69006752597977,32.10507845650158,35.20423003100947,frame_02440.jpg
2450,2451,119.9,32.104493,35.20527,303.690067557296,32.10509045650207,35.204212030870835,frame_02450.jpg
2460,2461,119.9,32.104498,35.205263,303.690067557296,32.10509545650207,35.204205030812915,frame_02460.jpg
2470,2471,119.8,32.1045,35.20526,303.690067557296,32.10509695820641,35.204202913166064,frame_02470.jpg
2480,2481,119.8,32.104503,35.205255,296.5650510956558,32.104984283090744,35.20411866575911,frame_02480.jpg
2490,2491,119.8,32.104505,35.205252,270.0,32.104505,35.203981539669186,frame_02490.jpg
2500,2501,119.8,32.104506,35.20525,270.0,32.104506,35.20397953965527,frame_02500.jpg
2510,2511,119.8,32.104506,35.20525,0.0,32.105582181710375,35.20525,frame_02510.jpg
2520,2521,119.8,32.104505,35.205251,63.43494882292201,32.10498628309211,35.20638733426497,frame_02520.jpg
2530,2531,119.8,32.104504,35.205251,90.0,32.104504,35.2065214603169,frame_02530.jpg
2540,2541,119.8,32.104503,35.205252,90.0,32.104503,35.20652246030299,frame_02540.jpg
2550,2551,119.8,32.104503,35.205253,90.0,32.104503,35.20652346030299,frame_02550.jpg
2560,2561,119.8,32.104502,35.205254,90.0,32.104502,35.20652446028908,frame_02560.jpg
2570,2571,119.8,32.104501,35.205255,90.0,32.104501,35.206525460275174,frame_02570.jpg
2580,2581,119.8,32.104501,35.205255,90.0,32.104501,35.206525460275174,frame_02580.jpg
2590,2591,119.8,32.1045,35.205256,134.9999997964445,32.10373902461751,35.20615435106915,frame_02590.jpg
2600,2601,119.8,32.1045,35.205257,134.9999997964445,32.10373902461751,35.20615535106916,frame_02600.jpg
2610,2611,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_02610.jpg
2620,2621,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_02620.jpg
2630,2631,119.8,32.104499,35.205258,90.0,32.104499,35.20652846024735,frame_02630.jpg
2640,2641,119.8,32.104499,35.205258,90.0,32.104499,35.20652846024735,frame_02640.jpg
2650,2651,119.8,32.104499,35.205258,90.0,32.104499,35.20652846024735,frame_02650.jpg
2660,2661,119.8,32.104499,35.205259,90.0,32.104499,35.206529460247346,frame_02660.jpg
2670,2671,119.8,32.104499,35.205259,90.0,32.104499,35.206529460247346,frame_02670.jpg
2680,2681,119.8,32.104499,35.205259,90.0,32.104499,35.206529460247346,frame_02680.jpg
2690,2691,119.8,32.104499,35.205259,90.0,32.104499,35.206529460247346,frame_02690.jpg
2700,2701,119.8,32.104499,35.205259,90.0,32.104499,35.206529460247346,frame_02700.jpg
2710,2711,119.8,32.104499,35.205259,0.0,32.10557518171037,35.205259,frame_02710.jpg
2720,2721,119.8,32.1045,35.205259,0.0,32.105576181710376,35.205259,frame_02720.jpg
2730,2731,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02730.jpg
2740,2741,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02740.jpg
2750,2751,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02750.jpg
2760,2761,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02760.jpg
2770,2771,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02770.jpg
2780,2781,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02780.jpg
2790,2791,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02790.jpg
2800,2801,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02800.jpg
2810,2811,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02810.jpg
2820,2821,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02820.jpg
2830,2831,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02830.jpg
2840,2841,119.8,32.1045,35.205258,270.0,32.1045,35.20398753973874,frame_02840.jpg
2850,2851,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02850.jpg
2860,2861,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02860.jpg
2870,2871,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02870.jpg
2880,2881,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02880.jpg
2890,2891,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02890.jpg
2900,2901,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02900.jpg
2910,2911,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02910.jpg
2920,2921,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02920.jpg
2930,2931,119.8,32.1045,35.205257,270.0,32.1045,35.20398653973874,frame_02930.jpg
2940,2941,119.8,32.104499,35.205256,270.0,32.104499,35.20398553975265,frame_02940.jpg
2950,2951,119.8,32.104499,35.205256,90.0,32.104499,35.206526460247346,frame_02950.jpg
2960,2961,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_02960.jpg
2970,2971,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_02970.jpg
2980,2981,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_02980.jpg
2990,2991,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_02990.jpg
3000,3001,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_03000.jpg
3010,3011,119.8,32.104499,35.205257,90.0,32.104499,35.20652746024735,frame_03010.jpg
3020,3021,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03020.jpg
3030,3031,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03030.jpg
3040,3041,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03040.jpg
3050,3051,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03050.jpg
3060,3061,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03060.jpg
3070,3071,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03070.jpg
3080,3081,119.8,32.1045,35.205257,90.0,32.1045,35.20652746026126,frame_03080.jpg
3090,3091,119.8,32.104501,35.205257,0.0,32.10557718171037,35.205257,frame_03090.jpg
3100,3101,119.8,32.104501,35.205257,0.0,32.10557718171037,35.205257,frame_03100.jpg
3110,3111,119.8,32.104501,35.205257,0.0,32.10557718171037,35.205257,frame_03110.jpg
3120,3121,119.8,32.104501,35.205257,63.43494882292201,32.104982283092106,35.2063933342152,frame_03120.jpg
3130,3131,119.8,32.104501,35.205257,63.43494882292201,32.104982283092106,35.2063933342152,frame_03130.jpg
3140,3141,119.8,32.104501,35.205257,63.43494882292201,32.104982283092106,35.2063933342152,frame_03140.jpg
3150,3151,119.8,32.1045,35.205257,63.43494882292201,32.10498128309211,35.20639333420276,frame_03150.jpg
3160,3161,119.8,32.1045,35.205256,270.0,32.1045,35.20398553973874,frame_03160.jpg
3170,3171,119.8,32.104501,35.205252,270.0,32.104501,35.20398153972483,frame_03170.jpg
3180,3181,119.8,32.104502,35.205246,281.6799188969042,32.104719866620094,35.20400184608572,frame_03180.jpg
3190,3191,119.8,32.104506,35.205233,288.4349487822109,32.104846318537376,35.20402773548983,frame_03190.jpg
3200,3201,119.8,32.10451,35.20522,288.43494884327754,32.10485031853846,35.20401473543747,frame_03200.jpg
3210,3211,119.8,32.104515,35.205204,288.43494884327754,32.10485531853846,35.203998735371485,frame_03210.jpg
3220,3221,119.8,32.104522,35.205181,288.43494884327754,32.104862318538466,35.203975735279094,frame_03220.jpg
3230,3231,119.8,32.104529,35.205161,288.43494884327754,32.10486931853846,35.2039557351867,frame_03230.jpg
3240,3241,119.8,32.104536,35.20514,288.43494884327754,32.104876318538466,35.20393473509432,frame_03240.jpg
3250,3251,119.8,32.104547,35.205109,288.43494884327754,32.10488731853846,35.203903734949144,frame_03250.jpg
3260,3261,119.8,32.104555,35.205085,288.43494884327754,32.10489531853846,35.203879734843554,frame_03260.jpg
3270,3271,119.7,32.104564,35.205059,288.434948822922,32.10490403446587,35.20385474078913,frame_03270.jpg
3280,3281,119.8,32.104576,35.205025,288.434948822922,32.1049163185381,35.20381973456625,frame_03280.jpg
3290,3291,119.8,32.104587,35.204995,289.98310653972965,32.10495477763446,35.20380102866432,frame_03290.jpg
3300,3301,119.8,32.104596,35.204967,289.98310653972965,32.10496377763446,35.203773028546664,frame_03300.jpg
3310,3311,119.7,32.10461,35.204928,289.98310653972965,32.10497747064144,35.203735025001045,frame_03310.jpg
3320,3321,119.8,32.104621,35.204899,289.98310653972965,32.10498877763446,35.203705028219794,frame_03320.jpg
3330,3331,119.8,32.104631,35.204869,289.98310653972965,32.10499877763446,35.20367502808905,frame_03330.jpg
3340,3341,119.8,32.104646,35.204828,289.98310653972965,32.10501377763446,35.20363402789293,frame_03340.jpg
3350,3351,119.8,32.104657,35.204797,289.98310650704184,32.10502477763388,35.20360302774887,frame_03350.jpg
3360,3361,119.8,32.104669,35.204765,289.98310650704184,32.10503677763388,35.20357102759198,frame_03360.jpg
3370,3371,119.8,32.104683,35.204724,289.98310650704184,32.10505077763388,35.20353002740893,frame_03370.jpg
3380,3381,119.8,32.104694,35.204693,289.98310650704184,32.10506177763388,35.20349902726511,frame_03380.jpg
3390,3391,119.8,32.104705,35.204661,289.98310650704184,32.10507277763388,35.20346702712129,frame_03390.jpg
